Sampling Event ID,Capture Year,Capture Date,Round,Site,Patch,Height,Bowl Position,Bowl Color,Bowl Size,Bowl Status,Specimen ID,Family,Genus,Species,Sex,Number,Pinned,
58,2018,6.06,R1,STE,STE-W,Low,P3,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,Low,P3,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,Low,P3,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P4,Yellow,3.25oz,Retrieved,0,NA,X,x,X,0,NA,
58,2018,6.06,R1,STE,STE-W,Low,P4,Yellow,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P5,White,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,Low,P5,White,3.25oz,Off Clip,0,NA,X,x,X,0,NA,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
58,2018,6.06,R1,STE,STE-W,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P1,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P2,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P2,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P2,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P2,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P2,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P2,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P2,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P2,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P3,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P3,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P3,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P3,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P3,White,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P4,Yellow,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P4,Yellow,3.25oz,Retrieved,0,NA,X,x,X,0,NA,
59,2018,6.06,R1,STE,STE-S,High,P5,Yellow,3.25oz,Retrieved,0,NA,X,x,X,0,NA,
59,2018,6.06,R1,STE,STE-S,Low,P5,Yellow,3.25oz,Retrieved,0,NA,X,x,X,0,NA,
59,2018,6.06,R1,STE,STE-S,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,High,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
59,2018,6.06,R1,STE,STE-S,Low,P6,Blue,3.25oz,Retrieved,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
