"Sampling_Event_ID","Capture_Year","Capture_Date","Round","Site","Patch","Adaptive_Mgmt","Years_Since_Burn","Herbicide_Trt","Post_ID","Floral_Common","Sampled_Area","Inflor_Count"
6,2017,5.3,"R1","PYW","PYW-N","x","x","x","PYW-N-Post.3","white lobelia","Post.3",0
6,2017,5.3,"R1","PYW","PYW-N","x","x","x","PYW-N-Post.4","white lobelia","Post.4",0
6,2017,5.3,"R1","PYW","PYW-N","x","x","x","PYW-N-Post.5","white lobelia","Post.5",0
6,2017,5.3,"R1","PYW","PYW-N","x","x","x","PYW-N-Post.6","white lobelia","Post.6",0
6,2017,5.3,"R1","PYW","PYW-N","x","x","x",NA,"white lobelia","Transect",12
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.1","black medick","Post.1",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.2","black medick","Post.2",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.3","black medick","Post.3",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.4","black medick","Post.4",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.5","black medick","Post.5",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.6","black medick","Post.6",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr",NA,"black medick","Transect",29
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.1","multiflora rose","Post.1",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.2","multiflora rose","Post.2",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.3","multiflora rose","Post.3",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.4","multiflora rose","Post.4",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.5","multiflora rose","Post.5",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.6","multiflora rose","Post.6",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr",NA,"multiflora rose","Transect",30
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.1","white clover","Post.1",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.2","white clover","Post.2",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.3","white clover","Post.3",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.4","white clover","Post.4",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.5","white clover","Post.5",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.6","white clover","Post.6",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr",NA,"white clover","Transect",2
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.1","yarrow","Post.1",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.2","yarrow","Post.2",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.3","yarrow","Post.3",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.4","yarrow","Post.4",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.5","yarrow","Post.5",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr","LTR-C-Post.6","yarrow","Post.6",0
7,2017,5.3,"R1","LTR","LTR-C","GB","0","Spr",NA,"yarrow","Transect",13
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.1","dandelion","Post.1",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.2","dandelion","Post.2",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.3","dandelion","Post.3",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.4","dandelion","Post.4",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.5","dandelion","Post.5",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.6","dandelion","Post.6",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con",NA,"dandelion","Transect",8
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.1","multiflora rose","Post.1",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.2","multiflora rose","Post.2",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.3","multiflora rose","Post.3",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.4","multiflora rose","Post.4",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.5","multiflora rose","Post.5",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.6","multiflora rose","Post.6",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con",NA,"multiflora rose","Transect",70
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.1","white clover","Post.1",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.2","white clover","Post.2",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.3","white clover","Post.3",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.4","white clover","Post.4",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.5","white clover","Post.5",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.6","white clover","Post.6",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con",NA,"white clover","Transect",8
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.1","wild parsnip","Post.1",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.2","wild parsnip","Post.2",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.3","wild parsnip","Post.3",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.4","wild parsnip","Post.4",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.5","wild parsnip","Post.5",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con","GIL-S-Post.6","wild parsnip","Post.6",0
8,2017,5.3,"R1","GIL","GIL-S","GB","0","Con",NA,"wild parsnip","Transect",1
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.1","birdsfoot trefoil","Post.1",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.2","birdsfoot trefoil","Post.2",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.3","birdsfoot trefoil","Post.3",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.4","birdsfoot trefoil","Post.4",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.5","birdsfoot trefoil","Post.5",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.6","birdsfoot trefoil","Post.6",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con",NA,"birdsfoot trefoil","Transect",20
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.1","black medick","Post.1",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.2","black medick","Post.2",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.3","black medick","Post.3",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.4","black medick","Post.4",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.5","black medick","Post.5",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.6","black medick","Post.6",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con",NA,"black medick","Transect",66
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.1","daisy fleabane","Post.1",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.2","daisy fleabane","Post.2",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.3","daisy fleabane","Post.3",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.4","daisy fleabane","Post.4",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.5","daisy fleabane","Post.5",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.6","daisy fleabane","Post.6",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con",NA,"daisy fleabane","Transect",2
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.1","red clover","Post.1",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.2","red clover","Post.2",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.3","red clover","Post.3",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.4","red clover","Post.4",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.5","red clover","Post.5",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.6","red clover","Post.6",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con",NA,"red clover","Transect",10
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.1","ribwort plantain","Post.1",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.2","ribwort plantain","Post.2",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.3","ribwort plantain","Post.3",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.4","ribwort plantain","Post.4",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.5","ribwort plantain","Post.5",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.6","ribwort plantain","Post.6",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con",NA,"ribwort plantain","Transect",5
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.1","white clover","Post.1",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.2","white clover","Post.2",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.3","white clover","Post.3",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.4","white clover","Post.4",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.5","white clover","Post.5",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.6","white clover","Post.6",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con",NA,"white clover","Transect",2
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.1","yarrow","Post.1",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.2","yarrow","Post.2",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.3","yarrow","Post.3",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.4","yarrow","Post.4",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.5","yarrow","Post.5",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.6","yarrow","Post.6",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con",NA,"yarrow","Transect",1
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.1","yellow sweet clover","Post.1",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.2","yellow sweet clover","Post.2",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.3","yellow sweet clover","Post.3",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.4","yellow sweet clover","Post.4",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.5","yellow sweet clover","Post.5",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con","STE-W-Post.6","yellow sweet clover","Post.6",0
9,2017,6.08,"R1","STE","STE-W","GB","1","Con",NA,"yellow sweet clover","Transect",4
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","alsike clover","Post.1",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","alsike clover","Post.2",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","alsike clover","Post.3",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","alsike clover","Post.4",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","alsike clover","Post.5",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","alsike clover","Post.6",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr",NA,"alsike clover","Transect",268
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","birdsfoot trefoil","Post.1",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","birdsfoot trefoil","Post.2",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","birdsfoot trefoil","Post.3",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","birdsfoot trefoil","Post.4",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","birdsfoot trefoil","Post.5",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","birdsfoot trefoil","Post.6",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr",NA,"birdsfoot trefoil","Transect",135
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","black medick","Post.1",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","black medick","Post.2",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","black medick","Post.3",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","black medick","Post.4",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","black medick","Post.5",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","black medick","Post.6",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr",NA,"black medick","Transect",5
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","daisy fleabane","Post.1",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","daisy fleabane","Post.2",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","daisy fleabane","Post.3",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","daisy fleabane","Post.4",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","daisy fleabane","Post.5",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","daisy fleabane","Post.6",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr",NA,"daisy fleabane","Transect",41
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","deptford pink","Post.1",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","deptford pink","Post.2",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","deptford pink","Post.3",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","deptford pink","Post.4",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","deptford pink","Post.5",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","deptford pink","Post.6",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr",NA,"deptford pink","Transect",66
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","red clover","Post.1",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","red clover","Post.2",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","red clover","Post.3",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","red clover","Post.4",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","red clover","Post.5",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","red clover","Post.6",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr",NA,"red clover","Transect",10
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","ribwort plantain","Post.1",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","ribwort plantain","Post.2",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","ribwort plantain","Post.3",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","ribwort plantain","Post.4",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","ribwort plantain","Post.5",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","ribwort plantain","Post.6",0
10,2017,6.08,"R1","GIL","GIL-N","GB","0","Spr",NA,"ribwort plantain","Transect",39
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.1","black medick","Post.1",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.2","black medick","Post.2",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.3","black medick","Post.3",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.4","black medick","Post.4",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.5","black medick","Post.5",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.6","black medick","Post.6",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS",NA,"black medick","Transect",51
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.1","daisy fleabane","Post.1",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.2","daisy fleabane","Post.2",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.3","daisy fleabane","Post.3",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.4","daisy fleabane","Post.4",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.5","daisy fleabane","Post.5",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.6","daisy fleabane","Post.6",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS",NA,"daisy fleabane","Transect",1
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.1","red clover","Post.1",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.2","red clover","Post.2",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.3","red clover","Post.3",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.4","red clover","Post.4",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.5","red clover","Post.5",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.6","red clover","Post.6",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS",NA,"red clover","Transect",7
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.1","white clover","Post.1",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.2","white clover","Post.2",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.3","white clover","Post.3",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.4","white clover","Post.4",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.5","white clover","Post.5",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS","LTR-E-Post.6","white clover","Post.6",0
11,2017,6.08,"R1","LTR","LTR-E","GB","0","SnS",NA,"white clover","Transect",79
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.1","alsike clover","Post.1",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.2","alsike clover","Post.2",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.3","alsike clover","Post.3",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.4","alsike clover","Post.4",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.5","alsike clover","Post.5",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.6","alsike clover","Post.6",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x",NA,"alsike clover","Transect",21
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.1","birdsfoot trefoil","Post.1",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.2","birdsfoot trefoil","Post.2",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.3","birdsfoot trefoil","Post.3",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.4","birdsfoot trefoil","Post.4",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.5","birdsfoot trefoil","Post.5",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.6","birdsfoot trefoil","Post.6",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x",NA,"birdsfoot trefoil","Transect",260
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.1","oxeye daisy","Post.1",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.2","oxeye daisy","Post.2",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.3","oxeye daisy","Post.3",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.4","oxeye daisy","Post.4",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.5","oxeye daisy","Post.5",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.6","oxeye daisy","Post.6",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x",NA,"oxeye daisy","Transect",14
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.1","red clover","Post.1",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.2","red clover","Post.2",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.3","red clover","Post.3",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.4","red clover","Post.4",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.5","red clover","Post.5",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.6","red clover","Post.6",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x",NA,"red clover","Transect",591
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.1","white lobelia","Post.1",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.2","white lobelia","Post.2",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.3","white lobelia","Post.3",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.4","white lobelia","Post.4",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.5","white lobelia","Post.5",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.6","white lobelia","Post.6",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x",NA,"white lobelia","Transect",13
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.1","yarrow","Post.1",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.2","yarrow","Post.2",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.3","yarrow","Post.3",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.4","yarrow","Post.4",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.5","yarrow","Post.5",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.6","yarrow","Post.6",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x",NA,"yarrow","Transect",1
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.1","yellow sweet clover","Post.1",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.2","yellow sweet clover","Post.2",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.3","yellow sweet clover","Post.3",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.4","yellow sweet clover","Post.4",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.5","yellow sweet clover","Post.5",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x","PYS-W-Post.6","yellow sweet clover","Post.6",0
12,2017,6.08,"R1","PYS","PYS-W","x","x","x",NA,"yellow sweet clover","Transect",1
13,2017,6.19,"R1","PYN","PYN-N","PBG","2","x","PYN-N-Post.1","birdsfoot trefoil","Post.1",0
13,2017,6.19,"R1","PYN","PYN-N","PBG","2","x","PYN-N-Post.2","birdsfoot trefoil","Post.2",0
13,2017,6.19,"R1","PYN","PYN-N","PBG","2","x","PYN-N-Post.3","birdsfoot trefoil","Post.3",0
13,2017,6.19,"R1","PYN","PYN-N","PBG","2","x","PYN-N-Post.4","birdsfoot trefoil","Post.4",0
13,2017,6.19,"R1","PYN","PYN-N","PBG","2","x","PYN-N-Post.5","birdsfoot trefoil","Post.5",0
13,2017,6.19,"R1","PYN","PYN-N","PBG","2","x","PYN-N-Post.6","birdsfoot trefoil","Post.6",0
13,2017,6.19,"R1","PYN","PYN-N","PBG","2","x",NA,"birdsfoot trefoil","Transect",2198
13,2017,6.19,"R1","PYN","PYN-N","PBG","2","x","PYN-N-Post.1","butterfly milkweed","Post.1",0
13,2017,6.19,"R1","PYN","PYN-N","PBG","2","x","PYN-N-Post.2","butterfly milkweed","Post.2",0
13,2017,6.19,"R1","PYN","PYN-N","PBG","2","x","PYN-N-Post.3","butterfly milkweed","Post.3",0
13,2017,6.19,"R1","PYN","PYN-N","PBG","2","x","PYN-N-Post.4","butterfly milkweed","Post.4",0
13,2017,6.19,"R1","PYN","PYN-N","PBG","2","x","PYN-N-Post.5","butterfly milkweed","Post.5",0
13,2017,6.19,"R1","PYN","PYN-N","PBG","2","x","PYN-N-Post.6","butterfly milkweed","Post.6",0
13,2017,6.19,"R1","PYN","PYN-N","PBG","2","x",NA,"butterfly milkweed","Transect",2
13,2017,6.19,"R1","PYN","PYN-N","PBG","2","x","PYN-N-Post.1","daisy fleabane","Post.1",0
